"iso3","year","median","varnum"
"CRI",2015,5.18374,"53"
"CRI",2018,5.28158,"53"
"CUB",1990,6.98707,"53"
"CUB",1995,6.52418,"53"
"CUB",2000,6.9582,"53"
"CUB",2005,7.26101,"53"
"CUB",2010,7.39146,"53"
"CUB",2015,7.17571,"53"
"CUB",2018,7.25894,"53"
"CYP",1990,11.29375,"53"
"CYP",1995,11.40637,"53"
"CYP",2000,11.23531,"53"
"CYP",2005,11.35299,"53"
"CYP",2010,11.63947,"53"
"CYP",2015,11.23772,"53"
"CYP",2018,11.72992,"53"
"CZE",1990,9.83774,"53"
"CZE",1995,10.56144,"53"
"CZE",2000,10.24169,"53"
"CZE",2005,9.80422,"53"
"CZE",2010,9.61125,"53"
"CZE",2015,9.50815,"53"
"CZE",2018,9.49126,"53"
"DEU",1990,8.97249,"53"
"DEU",1995,9.73509,"53"
"DEU",2000,9.02962,"53"
"DEU",2005,9.21049,"53"
"DEU",2010,9.38019,"53"
"DEU",2015,9.00931,"53"
"DEU",2018,9.01942,"53"
"DJI",1990,11.11101,"53"
"DJI",1995,10.96161,"53"
"DJI",2000,10.9114,"53"
"DJI",2005,10.75543,"53"
"DJI",2010,11.04284,"53"
"DJI",2015,11.32327,"53"
"DJI",2018,11.45189,"53"
"DMA",1990,13.87031,"53"
"DMA",1995,14.64509,"53"
"DMA",2000,14.34337,"53"
"DMA",2005,14.76947,"53"
"DMA",2010,14.8737,"53"
"DMA",2015,14.4056,"53"
"DMA",2018,14.51738,"53"
"DNK",1990,8.98501,"53"
"DNK",1995,9.09616,"53"
"DNK",2000,8.95252,"53"
"DNK",2005,9.23595,"53"
"DNK",2010,8.40504,"53"
"DNK",2015,8.99696,"53"
"DNK",2018,8.97589,"53"
"DOM",1990,4.38894,"53"
"DOM",1995,5.57165,"53"
"DOM",2000,4.17575,"53"
"DOM",2005,4.42032,"53"
"DOM",2010,4.41082,"53"
"DOM",2015,4.19783,"53"
"DOM",2018,4.24412,"53"
"DZA",1990,5.97495,"53"
"DZA",1995,6.07895,"53"
"DZA",2000,5.78734,"53"
"DZA",2005,6.41894,"53"
"DZA",2010,6.35729,"53"
"DZA",2015,5.89324,"53"
"DZA",2018,6.15584,"53"
"ECU",1990,5.0535,"53"
"ECU",1995,5.15902,"53"
"ECU",2000,5.32131,"53"
"ECU",2005,4.90709,"53"
"ECU",2010,4.97433,"53"
"ECU",2015,4.57803,"53"
"ECU",2018,4.62147,"53"
"EGY",1990,7.13742,"53"
"EGY",1995,7.81342,"53"
"EGY",2000,6.84542,"53"
"EGY",2005,7.11378,"53"
"EGY",2010,8.31486,"53"
"EGY",2015,7.47332,"53"
"EGY",2018,7.66179,"53"
"ERI",1990,9.95776,"53"
"ERI",1995,9.96529,"53"
"ERI",2000,9.91673,"53"
"ERI",2005,9.73154,"53"
"ERI",2010,9.66137,"53"
"ERI",2015,9.60859,"53"
"ERI",2018,9.67476,"53"
"ESP",1990,7.47411,"53"
"ESP",1995,7.58005,"53"
"ESP",2000,7.73255,"53"
"ESP",2005,7.92396,"53"
"ESP",2010,7.90672,"53"
"ESP",2015,7.77421,"53"
"ESP",2018,7.73777,"53"
"EST",1990,8.47955,"53"
"EST",1995,9.26696,"53"
"EST",2000,9.08578,"53"
"EST",2005,8.75708,"53"
"EST",2010,9.16343,"53"
"EST",2015,8.4492,"53"
"EST",2018,8.72293,"53"
"ETH",1990,7.0083,"53"
"ETH",1995,6.75608,"53"
"ETH",2000,6.1369,"53"
"ETH",2005,5.87229,"53"
"ETH",2010,5.85827,"53"
"ETH",2015,5.8688,"53"
"ETH",2018,5.86062,"53"
"FIN",1990,7.88129,"53"
"FIN",1995,7.9045,"53"
"FIN",2000,7.97382,"53"
"FIN",2005,8.16487,"53"
"FIN",2010,8.37335,"53"
"FIN",2015,8.14345,"53"
"FIN",2018,8.17554,"53"
"FJI",1990,16.09232,"53"
"FJI",1995,16.30038,"53"
"FJI",2000,16.59235,"53"
"FJI",2005,16.93369,"53"
"FJI",2010,17.32792,"53"
"FJI",2015,16.90988,"53"
"FJI",2018,17.11981,"53"
"FRA",1990,11.31391,"53"
"FRA",1995,17.47386,"53"
"FRA",2000,11.62698,"53"
"FRA",2005,10.81643,"53"
"FRA",2010,10.92595,"53"
"FRA",2015,11.30254,"53"
"FRA",2018,11.13407,"53"
"FSM",1990,20.44667,"53"
"FSM",1995,20.96408,"53"
"FSM",2000,20.99555,"53"
"FSM",2005,21.58498,"53"
"FSM",2010,22.9239,"53"
"FSM",2015,23.04097,"53"
"FSM",2018,23.36119,"53"
"GAB",1990,13.5788,"53"
"GAB",1995,12.91122,"53"
"GAB",2000,12.60566,"53"
"GAB",2005,12.3317,"53"
"GAB",2010,11.96551,"53"
"GAB",2015,12.14585,"53"
"GAB",2018,12.09975,"53"
"GBR",1990,4.28655,"53"
"GBR",1995,4.25915,"53"
"GBR",2000,4.30745,"53"
"GBR",2005,4.40425,"53"
"GBR",2010,4.24385,"53"
"GBR",2015,4.13363,"53"
"GBR",2018,4.11307,"53"
"GEO",1990,10.88841,"53"
"GEO",1995,10.98512,"53"
"GEO",2000,12.2952,"53"
"GEO",2005,12.52235,"53"
"GEO",2010,12.34119,"53"
"GEO",2015,11.40628,"53"
"GEO",2018,11.57694,"53"
"GHA",1990,11.53109,"53"
"GHA",1995,11.49731,"53"
"GHA",2000,11.08897,"53"
"GHA",2005,10.74852,"53"
"GHA",2010,10.61601,"53"
"GHA",2015,10.57424,"53"
"GHA",2018,10.61508,"53"
"GIN",1990,10.7884,"53"
"GIN",1995,8.00504,"53"
"GIN",2000,8.0439,"53"
"GIN",2005,8.0648,"53"
"GIN",2010,7.77027,"53"
"GIN",2015,7.21704,"53"
"GIN",2018,7.38218,"53"
"GMB",1990,13.03131,"53"
"GMB",1995,12.14974,"53"
"GMB",2000,11.90154,"53"
"GMB",2005,10.94126,"53"
"GMB",2010,10.33688,"53"
"GMB",2015,9.63281,"53"
"GMB",2018,9.73528,"53"
"GNB",1990,11.31205,"53"
"GNB",1995,11.76178,"53"
"GNB",2000,11.3891,"53"
"GNB",2005,11.61232,"53"
"GNB",2010,12.17163,"53"
"GNB",2015,11.86394,"53"
"GNB",2018,11.85404,"53"
"GNQ",1990,15.03628,"53"
"GNQ",1995,14.58399,"53"
"GNQ",2000,13.93684,"53"
"GNQ",2005,13.52983,"53"
"GNQ",2010,13.30038,"53"
"GNQ",2015,13.17437,"53"
"GNQ",2018,13.13702,"53"
"GRC",1990,8.10187,"53"
"GRC",1995,8.17736,"53"
"GRC",2000,8.31542,"53"
"GRC",2005,8.20844,"53"
"GRC",2010,8.87263,"53"
"GRC",2015,8.7798,"53"
"GRC",2018,8.90433,"53"
"GRD",1990,12.30914,"53"
"GRD",1995,12.73884,"53"
"GRD",2000,12.0399,"53"
"GRD",2005,11.53379,"53"
"GRD",2010,13.19395,"53"
"GRD",2015,12.57501,"53"
"GRD",2018,12.8372,"53"
"GTM",1990,4.90442,"53"
"GTM",1995,4.56721,"53"
"GTM",2000,4.18143,"53"
"GTM",2005,4.3896,"53"
"GTM",2010,4.44564,"53"
"GTM",2015,4.40248,"53"
"GTM",2018,4.39737,"53"
"GUY",1990,9.59521,"53"
"GUY",1995,9.83449,"53"
"GUY",2000,10.02443,"53"
"GUY",2005,10.25127,"53"
"GUY",2010,10.38796,"53"
"GUY",2015,10.07959,"53"
"GUY",2018,10.17192,"53"
"HND",1990,8.94713,"53"
"HND",1995,8.44374,"53"
"HND",2000,8.17283,"53"
"HND",2005,8.38184,"53"
"HND",2010,7.96289,"53"
"HND",2015,8.03702,"53"
"HND",2018,8.03261,"53"
"HRV",1990,9.26149,"53"
"HRV",1995,9.28175,"53"
"HRV",2000,9.30212,"53"
"HRV",2005,9.83921,"53"
"HRV",2010,10.40095,"53"
"HRV",2015,9.90007,"53"
"HRV",2018,10.07883,"53"
"HTI",1990,6.83658,"53"
"HTI",1995,6.75152,"53"
"HTI",2000,6.74367,"53"
"HTI",2005,6.35047,"53"
"HTI",2010,6.51456,"53"
"HTI",2015,6.42135,"53"
"HTI",2018,6.42531,"53"
"HUN",1990,9.43862,"53"
"HUN",1995,9.12049,"53"
"HUN",2000,9.16478,"53"
"HUN",2005,10.08051,"53"
"HUN",2010,9.10438,"53"
"HUN",2015,9.60599,"53"
"HUN",2018,9.66861,"53"
"IDN",1990,8.46557,"53"
"IDN",1995,8.95547,"53"
"IDN",2000,8.30379,"53"
"IDN",2005,8.23083,"53"
"IDN",2010,8.47435,"53"
"IDN",2015,7.82974,"53"
"IDN",2018,8.1128,"53"
"IND",1990,10.61851,"53"
"IND",1995,11.13393,"53"
"IND",2000,10.58295,"53"
"IND",2005,10.488,"53"
"IND",2010,10.81629,"53"
"IND",2015,10.29084,"53"
"IND",2018,10.60435,"53"
"IRL",1990,8.17145,"53"
"IRL",1995,8.52672,"53"
"IRL",2000,8.83228,"53"
"IRL",2005,7.98683,"53"
"IRL",2010,8.77742,"53"
"IRL",2015,8.63568,"53"
"IRL",2018,8.61523,"53"
"IRN",1990,7.28986,"53"
"IRN",1995,7.15144,"53"
"IRN",2000,7.00637,"53"
"IRN",2005,7.91001,"53"
"IRN",2010,8.29369,"53"
"IRN",2015,7.74258,"53"
"IRN",2018,7.95367,"53"
"IRQ",1990,9.49979,"53"
"IRQ",1995,14.07822,"53"
"IRQ",2000,8.28216,"53"
"IRQ",2005,8.4238,"53"
"IRQ",2010,8.61935,"53"
"IRQ",2015,8.51237,"53"
"IRQ",2018,8.49334,"53"
"ISL",1990,14.22296,"53"
"ISL",1995,14.54376,"53"
"ISL",2000,14.21294,"53"
"ISL",2005,14.95342,"53"
"ISL",2010,15.89289,"53"
"ISL",2015,14.46285,"53"
"ISL",2018,14.65307,"53"
"ISR",1990,10.16609,"53"
"ISR",1995,10.10248,"53"
"ISR",2000,10.06915,"53"
"ISR",2005,10.35961,"53"
"ISR",2010,10.05078,"53"
"ISR",2015,10.35985,"53"
"ISR",2018,10.22696,"53"
"ITA",1990,5.63628,"53"
"ITA",1995,5.74427,"53"
"ITA",2000,5.85783,"53"
"ITA",2005,5.8054,"53"
"ITA",2010,6.01829,"53"
"ITA",2015,6.07006,"53"
"ITA",2018,6.04989,"53"
"JAM",1990,3.59325,"53"
"JAM",1995,3.69936,"53"
"JAM",2000,3.50544,"53"
"JAM",2005,3.61066,"53"
"JAM",2010,3.67962,"53"
"JAM",2015,3.48856,"53"
"JAM",2018,3.56096,"53"
"JOR",1990,7.28201,"53"
"JOR",1995,6.96727,"53"
"JOR",2000,6.82716,"53"
"JOR",2005,6.70333,"53"
"JOR",2010,6.42227,"53"
"JOR",2015,6.52013,"53"
"JOR",2018,6.44817,"53"
"JPN",1990,14.1729,"53"
"JPN",1995,14.43181,"53"
"JPN",2000,14.63143,"53"
"JPN",2005,14.6765,"53"
"JPN",2010,14.66206,"53"
"JPN",2015,14.5795,"53"
"JPN",2018,14.67064,"53"
"KAZ",1990,10.87847,"53"
"KAZ",1995,10.66199,"53"
"KAZ",2000,11.03986,"53"
"KAZ",2005,11.15543,"53"
"KAZ",2010,9.67166,"53"
"KAZ",2015,9.11104,"53"
"KAZ",2018,9.09259,"53"
"KEN",1990,5.3284,"53"
"KEN",1995,5.33409,"53"
"KEN",2000,5.03579,"53"
"KEN",2005,5.56656,"53"
"KEN",2010,5.72148,"53"
"KEN",2015,5.7526,"53"
"KEN",2018,5.76013,"53"
"KGZ",1990,16.36883,"53"
"KGZ",1995,15.54797,"53"
"KGZ",2000,16.44095,"53"
"KGZ",2005,15.42346,"53"
"KGZ",2010,14.44156,"53"
"KGZ",2015,13.98338,"53"
"KGZ",2018,13.94321,"53"
"KHM",1990,12.42775,"53"
"KHM",1995,12.14945,"53"
"KHM",2000,12.01796,"53"
"KHM",2005,11.99368,"53"
"KHM",2010,12.0053,"53"
"KHM",2015,11.7542,"53"
"KHM",2018,11.86695,"53"
"KIR",1990,22.66551,"53"
"KIR",1995,22.58342,"53"
"KIR",2000,22.73224,"53"
"KIR",2005,22.98317,"53"
"KIR",2010,23.08299,"53"
"KIR",2015,22.93114,"53"
"KIR",2018,23.08198,"53"
"KOR",1990,7.97047,"53"
"KOR",1995,8.1401,"53"
"KOR",2000,8.32613,"53"
"KOR",2005,8.50278,"53"
"KOR",2010,8.68249,"53"
"KOR",2015,8.78206,"53"
"KOR",2018,8.88306,"53"
"KWT",1990,12.48859,"53"
"KWT",1995,13.41327,"53"
"KWT",2000,13.3906,"53"
"KWT",2005,13.45185,"53"
"KWT",2010,12.87456,"53"
"KWT",2015,13.15207,"53"
"KWT",2018,12.90127,"53"
"LAO",1990,14.04974,"53"
"LAO",1995,14.34996,"53"
"LAO",2000,14.55628,"53"
"LAO",2005,14.47072,"53"
"LAO",2010,14.60309,"53"
"LAO",2015,14.2306,"53"
"LAO",2018,14.19113,"53"
"LBN",1990,14.66737,"53"
"LBN",1995,14.61676,"53"
"LBN",2000,14.36296,"53"
"LBN",2005,14.20664,"53"
"LBN",2010,13.86109,"53"
"LBN",2015,13.66814,"53"
"LBN",2018,13.48649,"53"
"LBR",1990,10.97566,"53"
"LBR",1995,10.29904,"53"
"LBR",2000,10.68218,"53"
"LBR",2005,10.61336,"53"
"LBR",2010,10.14877,"53"
"LBR",2015,9.70869,"53"
"LBR",2018,9.68663,"53"
"LBY",1990,10.83679,"53"
"LBY",1995,10.45667,"53"
"LBY",2000,10.12787,"53"
"LBY",2005,9.98325,"53"
"LBY",2010,10.0557,"53"
"LBY",2015,9.93332,"53"
"LBY",2018,9.96727,"53"
"LCA",1990,11.75754,"53"
"LCA",1995,12.28573,"53"
"LCA",2000,12.05212,"53"
"LCA",2005,12.24741,"53"
"LCA",2010,12.34388,"53"
"LCA",2015,11.8519,"53"
"LCA",2018,11.95918,"53"
"LKA",1990,6.55728,"53"
"LKA",1995,6.60595,"53"
"LKA",2000,6.57014,"53"
"LKA",2005,6.52451,"53"
"LKA",2010,6.50983,"53"
"LKA",2015,6.29637,"53"
"LKA",2018,6.39831,"53"
"LSO",1990,11.12216,"53"
"LSO",1995,11.09409,"53"
"LSO",2000,11.3012,"53"
"LSO",2005,11.56442,"53"
"LSO",2010,12.05428,"53"
"LSO",2015,12.1805,"53"
"LSO",2018,12.21092,"53"
"LTU",1990,10.93236,"53"
"LTU",1995,11.44906,"53"
"LTU",2000,11.23745,"53"
"LTU",2005,11.85653,"53"
"LTU",2010,11.60971,"53"
"LTU",2015,10.65585,"53"
"LTU",2018,11.05957,"53"
"LUX",1990,13.55335,"53"
"LUX",1995,13.40999,"53"
"LUX",2000,13.69388,"53"
"LUX",2005,14.06008,"53"
"LUX",2010,14.36464,"53"
"LUX",2015,15.1797,"53"
"LUX",2018,15.20549,"53"
"LVA",1990,8.78601,"53"
"LVA",1995,10.04359,"53"
"LVA",2000,9.92363,"53"
"LVA",2005,10.37484,"53"
"LVA",2010,10.72456,"53"
"LVA",2015,9.53724,"53"
"LVA",2018,9.93842,"53"
"MAR",1990,5.72638,"53"
"MAR",1995,5.78724,"53"
"MAR",2000,5.69306,"53"
"MAR",2005,5.61337,"53"
"MAR",2010,5.69701,"53"
"MAR",2015,6.2984,"53"
"MAR",2018,6.07303,"53"
"MDA",1990,15.89155,"53"
"MDA",1995,15.68829,"53"
"MDA",2000,16.25904,"53"
"MDA",2005,15.77833,"53"
"MDA",2010,13.66129,"53"
"MDA",2015,12.52702,"53"
"MDA",2018,12.59751,"53"
"MDG",1990,8.6385,"53"
"MDG",1995,8.30797,"53"
"MDG",2000,8.35475,"53"
"MDG",2005,8.62474,"53"
"MDG",2010,8.10163,"53"
"MDG",2015,8.19434,"53"
"MDG",2018,8.27052,"53"
"MDV",1990,12.2163,"53"
"MDV",1995,12.0113,"53"
"MDV",2000,12.3146,"53"
"MDV",2005,12.6121,"53"
"MDV",2010,13.07022,"53"
"MDV",2015,12.7835,"53"
"MDV",2018,12.98362,"53"
"MEX",1990,5.98735,"53"
"MEX",1995,6.0041,"53"
"MEX",2000,6.01896,"53"
"MEX",2005,6.06467,"53"
"MEX",2010,5.98189,"53"
"MEX",2015,5.80943,"53"
"MEX",2018,5.83603,"53"
"MHL",1990,24.09035,"53"
"MHL",1995,24.38753,"53"
"MHL",2000,24.46443,"53"
"MHL",2005,21.63583,"53"
"MHL",2010,25.5131,"53"
"MHL",2015,24.40039,"53"
"MHL",2018,25.1791,"53"
"MKD",1990,9.79115,"53"
"MKD",1995,9.83001,"53"
"MKD",2000,9.46653,"53"
"MKD",2005,9.98752,"53"
"MKD",2010,10.57425,"53"
"MKD",2015,9.77373,"53"
"MKD",2018,9.84564,"53"
"MLI",1990,10.80269,"53"
"MLI",1995,10.24421,"53"
"MLI",2000,11.38654,"53"
"MLI",2005,11.09983,"53"
"MLI",2010,8.58478,"53"
"MLI",2015,11.16395,"53"
"MLI",2018,11.20554,"53"
"MLT",1990,10.89096,"53"
"MLT",1995,11.4289,"53"
"MLT",2000,11.39317,"53"
"MLT",2005,11.70951,"53"
"MLT",2010,11.67842,"53"
"MLT",2015,10.55414,"53"
"MLT",2018,10.6431,"53"
"MMR",1990,17.28793,"53"
"MMR",1995,17.09938,"53"
"MMR",2000,17.06858,"53"
"MMR",2005,17.20317,"53"
"MMR",2010,17.40421,"53"
"MMR",2015,17.02631,"53"
"MMR",2018,17.39249,"53"
"MNE",1990,10.68182,"53"
"MNE",1995,10.63548,"53"
"MNE",2000,10.47749,"53"
"MNE",2005,10.5831,"53"
"MNE",2010,11.38667,"53"
"MNE",2015,10.92398,"53"
"MNE",2018,11.16838,"53"
"MNG",1990,13.65287,"53"
"MNG",1995,14.16537,"53"
"MNG",2000,16.51861,"53"
"MNG",2005,15.2203,"53"
"MNG",2010,14.85531,"53"
"MNG",2015,13.84887,"53"
"MNG",2018,13.98544,"53"
"MOZ",1990,9.87447,"53"
"MOZ",1995,9.68398,"53"
"MOZ",2000,9.38906,"53"
"MOZ",2005,9.0775,"53"
"MOZ",2010,8.78252,"53"
"MOZ",2015,8.43582,"53"
"MOZ",2018,8.46085,"53"
"MRT",1990,10.49067,"53"
"MRT",1995,9.42185,"53"
"MRT",2000,9.24773,"53"
"MRT",2005,9.1555,"53"
"MRT",2010,8.81021,"53"
"MRT",2015,8.7748,"53"
"MRT",2018,8.81358,"53"
"MUS",1990,7.8982,"53"
"MUS",1995,7.80221,"53"
"MUS",2000,7.96267,"53"
"MUS",2005,8.03339,"53"
"MUS",2010,8.18092,"53"
"MUS",2015,8.3708,"53"
"MUS",2018,8.46426,"53"
"MWI",1990,10.92708,"53"
"MWI",1995,10.74384,"53"
"MWI",2000,10.95065,"53"
"MWI",2005,11.29264,"53"
"MWI",2010,11.49154,"53"
"MWI",2015,11.63996,"53"
"MWI",2018,11.71565,"53"
"MYS",1990,14.01206,"53"
"MYS",1995,14.40905,"53"
"MYS",2000,13.99732,"53"
"MYS",2005,14.13172,"53"
"MYS",2010,14.16782,"53"
"MYS",2015,12.66466,"53"
"MYS",2018,13.05912,"53"
"NAM",1990,10.02353,"53"
"NAM",1995,9.79992,"53"
"NAM",2000,10.00308,"53"
"NAM",2005,9.99181,"53"
"NAM",2010,9.61866,"53"
"NAM",2015,9.05604,"53"
"NAM",2018,9.12277,"53"
"NER",1990,12.05671,"53"
"NER",1995,12.05794,"53"
"NER",2000,12.88209,"53"
"NER",2005,12.8515,"53"
"NER",2010,11.83894,"53"
"NER",2015,11.55142,"53"
"NER",2018,11.5841,"53"
"NGA",1990,10.95908,"53"
"NGA",1995,11.23022,"53"
"NGA",2000,11.17875,"53"
"NGA",2005,11.0547,"53"
"NGA",2010,10.91014,"53"
"NGA",2015,11.01963,"53"
"NGA",2018,11.10222,"53"
"NIC",1990,7.37957,"53"
"NIC",1995,6.73209,"53"
"NIC",2000,6.43816,"53"
"NIC",2005,6.37406,"53"
"NIC",2010,6.35103,"53"
"NIC",2015,5.99244,"53"
"NIC",2018,6.01695,"53"
"NLD",1990,11.68998,"53"
"NLD",1995,12.07941,"53"
"NLD",2000,11.83569,"53"
"NLD",2005,11.81323,"53"
"NLD",2010,11.35342,"53"
"NLD",2015,11.10327,"53"
"NLD",2018,11.58697,"53"
"NOR",1990,11.52113,"53"
"NOR",1995,11.78836,"53"
"NOR",2000,11.55661,"53"
"NOR",2005,11.96601,"53"
"NOR",2010,11.72569,"53"
"NOR",2015,11.42537,"53"
"NOR",2018,11.54289,"53"
"NPL",1990,3.16092,"53"
"NPL",1995,3.18647,"53"
"NPL",2000,3.08871,"53"
"NPL",2005,2.97929,"53"
"NPL",2010,2.83357,"53"
"NPL",2015,2.81191,"53"
"NPL",2018,2.8371,"53"
"NZL",1990,8.74999,"53"
"NZL",1995,8.93704,"53"
"NZL",2000,8.36919,"53"
"NZL",2005,8.3801,"53"
"NZL",2010,8.47065,"53"
"NZL",2015,8.70045,"53"
"NZL",2018,8.67623,"53"
"OMN",1990,11.91882,"53"
"OMN",1995,12.44576,"53"
"OMN",2000,11.52871,"53"
"OMN",2005,11.71656,"53"
"OMN",2010,11.3042,"53"
"OMN",2015,11.43283,"53"
"OMN",2018,11.3052,"53"
"PAK",1990,11.24707,"53"
"PAK",1995,10.02777,"53"
"PAK",2000,10.1146,"53"
"PAK",2005,9.73286,"53"
"PAK",2010,9.56277,"53"
"PAK",2015,9.08431,"53"
"PAK",2018,9.15478,"53"
"PAN",1990,7.26222,"53"
"PAN",1995,7.01813,"53"
"PAN",2000,6.61233,"53"
"PAN",2005,6.8935,"53"
"PAN",2010,6.54286,"53"
"PAN",2015,6.25457,"53"
"PAN",2018,6.31602,"53"
"PER",1990,5.10566,"53"
"PER",1995,10.55925,"53"
"PER",2000,5.16343,"53"
"PER",2005,5.25836,"53"
"PER",2010,5.21584,"53"
"PER",2015,4.83461,"53"
"PER",2018,4.93444,"53"
"PHL",1990,15.53834,"53"
"PHL",1995,15.27071,"53"
"PHL",2000,14.922,"53"
"PHL",2005,15.21753,"53"
"PHL",2010,15.51342,"53"
"PHL",2015,15.17669,"53"
"PHL",2018,15.50209,"53"
"PNG",1990,23.98388,"53"
"PNG",1995,24.32278,"53"
"PNG",2000,24.0502,"53"
"PNG",2005,23.12309,"53"
"PNG",2010,24.33151,"53"
"PNG",2015,23.87699,"53"
"PNG",2018,23.5865,"53"
"POL",1990,13.14692,"53"
"POL",1995,14.42318,"53"
"POL",2000,12.92697,"53"
"POL",2005,13.08206,"53"
"POL",2010,13.17959,"53"
"POL",2015,11.74295,"53"
"POL",2018,12.01674,"53"
"PRT",1990,8.98513,"53"
"PRT",1995,9.33166,"53"
"PRT",2000,9.32534,"53"
"PRT",2005,9.32259,"53"
"PRT",2010,8.90026,"53"
"PRT",2015,9.16825,"53"
"PRT",2018,9.26917,"53"
"PRY",1990,5.01971,"53"
"PRY",1995,5.75191,"53"
"PRY",2000,5.63605,"53"
"PRY",2005,5.49107,"53"
"PRY",2010,5.50798,"53"
"PRY",2015,5.10908,"53"
"PRY",2018,5.15921,"53"
"PSE",1990,10.88035,"53"
"PSE",1995,11.54918,"53"
"PSE",2000,10.59565,"53"
"PSE",2005,10.61233,"53"
"PSE",2010,11.54775,"53"
"PSE",2015,11.64083,"53"
"PSE",2018,11.51024,"53"
"QAT",1990,12.08683,"53"
"QAT",1995,12.60317,"53"
"QAT",2000,11.60049,"53"
"QAT",2005,11.81933,"53"
"QAT",2010,11.35357,"53"
"QAT",2015,11.50798,"53"
"QAT",2018,11.43421,"53"
"ROU",1990,14.55992,"53"
"ROU",1995,17.6795,"53"
"ROU",2000,17.46943,"53"
"ROU",2005,17.64257,"53"
"ROU",2010,17.55463,"53"
"ROU",2015,16.99584,"53"
"ROU",2018,17.47498,"53"
"RUS",1990,11.90224,"53"
"RUS",1995,12.40192,"53"
"RUS",2000,11.66659,"53"
"RUS",2005,11.50165,"53"
"RUS",2010,11.07666,"53"
"RUS",2015,10.04124,"53"
"RUS",2018,10.22564,"53"
"RWA",1990,11.61708,"53"
"RWA",1995,11.7975,"53"
"RWA",2000,11.13716,"53"
"RWA",2005,10.97607,"53"
"RWA",2010,10.95655,"53"
"RWA",2015,10.86206,"53"
"RWA",2018,10.90918,"53"
"SAU",1990,12.01628,"53"
"SAU",1995,12.55193,"53"
"SAU",2000,11.62385,"53"
"SAU",2005,11.73891,"53"
"SAU",2010,11.2687,"53"
"SAU",2015,11.2611,"53"
"SAU",2018,11.11443,"53"
"SDN",1990,10.95918,"53"
"SDN",1995,11.02041,"53"
"SDN",2000,10.97616,"53"
"SDN",2005,10.91286,"53"
"SDN",2010,10.84506,"53"
"SDN",2015,10.86318,"53"
"SDN",2018,10.9082,"53"
"SEN",1990,11.75571,"53"
"SEN",1995,10.5513,"53"
"SEN",2000,10.31608,"53"
"SEN",2005,10.00305,"53"
"SEN",2010,9.98259,"53"
"SEN",2015,10.07443,"53"
"SEN",2018,10.13561,"53"
"SGP",1990,16.3441,"53"
"SGP",1995,16.70265,"53"
"SGP",2000,16.56945,"53"
"SGP",2005,16.82087,"53"
"SGP",2010,17.24853,"53"
"SGP",2015,17.45618,"53"
"SGP",2018,17.64407,"53"
"SLB",1990,22.92385,"53"
"SLB",1995,23.2226,"53"
"SLB",2000,23.20064,"53"
"SLB",2005,22.68959,"53"
"SLB",2010,23.56268,"53"
"SLB",2015,22.50656,"53"
"SLB",2018,22.91271,"53"
"SLE",1990,12.08554,"53"
"SLE",1995,11.41013,"53"
"SLE",2000,11.06787,"53"
"SLE",2005,10.86027,"53"
"SLE",2010,10.65267,"53"
"SLE",2015,10.75698,"53"
"SLE",2018,10.89907,"53"
"SLV",1990,6.69128,"53"
"SLV",1995,6.37195,"53"
"SLV",2000,6.40582,"53"
"SLV",2005,6.63108,"53"
"SLV",2010,6.34222,"53"
"SLV",2015,5.88153,"53"
"SLV",2018,5.97551,"53"
"SRB",1990,10.65897,"53"
"SRB",1995,10.60949,"53"
"SRB",2000,10.4697,"53"
"SRB",2005,11.0745,"53"
"SRB",2010,10.97402,"53"
"SRB",2015,10.3122,"53"
"SRB",2018,10.60136,"53"
"SSD",1990,11.09517,"53"
"SSD",1995,10.86612,"53"
"SSD",2000,10.73618,"53"
"SSD",2005,10.7159,"53"
"SSD",2010,10.68349,"53"
"SSD",2015,10.64182,"53"
"SSD",2018,10.69964,"53"
"STP",1990,9.81115,"53"
"STP",1995,9.61016,"53"
"STP",2000,9.64381,"53"
"STP",2005,9.78942,"53"
"STP",2010,9.9095,"53"
"STP",2015,10.05119,"53"
"STP",2018,10.08711,"53"
"SUR",1990,12.37591,"53"
"SUR",1995,12.54027,"53"
"SUR",2000,12.13099,"53"
"SUR",2005,12.14701,"53"
"SUR",2010,12.58163,"53"
"SUR",2015,12.13527,"53"
"SUR",2018,12.22888,"53"
"SVK",1990,11.36369,"53"
"SVK",1995,10.99389,"53"
"SVK",2000,10.63626,"53"
"SVK",2005,10.47947,"53"
"SVK",2010,11.24971,"53"
"SVK",2015,10.79474,"53"
"SVK",2018,11.06256,"53"
"SVN",1990,10.24198,"53"
"SVN",1995,10.60525,"53"
"SVN",2000,10.56513,"53"
"SVN",2005,10.73768,"53"
"SVN",2010,10.38582,"53"
"SVN",2015,9.87189,"53"
"SVN",2018,10.04194,"53"
"SWE",1990,9.72066,"53"
"SWE",1995,9.84835,"53"
"SWE",2000,9.7572,"53"
"SWE",2005,10.57881,"53"
"SWE",2010,10.36773,"53"
"SWE",2015,9.97499,"53"
"SWE",2018,10.06205,"53"
"SWZ",1990,12.97933,"53"
"SWZ",1995,12.36865,"53"
"SWZ",2000,10.43539,"53"
"SWZ",2005,10.80658,"53"
"SWZ",2010,10.48244,"53"
"SWZ",2015,10.37646,"53"
"SWZ",2018,10.4274,"53"
"SYC",1990,11.25779,"53"
"SYC",1995,11.09913,"53"
